DNR Parameter,Parameter Description,Alternate IDs,Result Type,Result Value,Units,LOD,LOQ,Lower Bound,Upper Bound,Sig Figs,Dec. Places,Sample/Labslip ID,Waterbody ID #,Field #,Sample Collected (Start) Date,Sample Description,Sample Location,Account #,Sample Depth
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,342,uS/cm,10,10,,,3,0,424393001,,PSNT01 121318,12/13/2018 9:51,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT01 MONITORING WELL,WQ030,23.4F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,241,uS/cm,10,10,,,3,0,424393002,,PSNT03 121318,12/13/2018 13:40,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT03 MONITORING WELL,WQ030,25.6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,421,uS/cm,10,10,,,3,0,424393004,,PSNT11 121318,12/13/2018 14:44,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT11 MONITORING WELL,WQ030,9.9F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,688,uS/cm,10,10,,,3,0,424393005,,PSNT16 121318,12/13/2018 11:04,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT16 MONITORING WELL,WQ030,32.3F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,825,uS/cm,10,10,,,3,0,424393006,,PFL02 121318,12/13/2018 12:06,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL02 MONITORING WELL,WQ030,33.4F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,560,uS/cm,10,10,,,3,0,424393007,,PFL03 121318,12/13/2018 10:25,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL03 MONITORING WELL,WQ030,34F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,398,uS/cm,10,10,,,3,0,424393008,,PFL04 121318,12/13/2018 11:09,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL04 MONITORING WELL,WQ030,18F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,296,uS/cm,10,10,,,3,0,424393009,,PFL07 121318,12/13/2018 9:43,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL07 MONITORING WELL,WQ030,14F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,313,uS/cm,10,10,,,3,0,424393010,,LL02 121318,12/13/2018 13:29,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL02 MONITORING WELL,WQ030,18F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,498,uS/cm,10,10,,,3,0,424393011,,LL03 121318,12/13/2018 12:58,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL03 MONITORING WELL,WQ030,23F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,392,uS/cm,10,10,,,3,0,424393012,,LL06 121318,12/13/2018 14:53,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL06 MONITORING WELL,WQ030,32F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,278,uS/cm,10,10,,,3,0,424393013,,LL07 121318,12/13/2018 14:05,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL07 MONITORING WELL,WQ030,28.7F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,305,uS/cm,10,10,,,3,0,400183004,1012500,PLAIN080718,8/7/2018 10:07,DEEP HOLE / INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,99.1,uS/cm,10,10,,,3,1,400183001,1000800,LONG080718,8/7/2018 12:13,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1.5M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,98.3,uS/cm,10,10,,,3,1,400183002,1000800,LONG080718DUP,8/7/2018 12:13,DEEP HOLE/INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1.5M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,2,ND,uS/cm,10,10,,,3,0,400183003,1000800,LONG080718BLANK,8/7/2018 12:13,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1.5M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,262,uS/cm,10,10,,,3,0,400183005,106900,PLEAS8918,8/9/2018 17:00,DEEP HOLE / INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,263,uS/cm,10,10,,,3,0,405789001,106900,PLS090618,9/6/2018 16:13,PLEASANT LAKE DEEP HOLE INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,299,uS/cm,10,10,,,3,0,405789002,1012500,PFL090618,9/6/2018 11:15,PLAINFIELD LAKE DEEP HOLE INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-1.5M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,301,uS/cm,10,10,,,3,0,405789003,1012500,PFLDUP090618,9/6/2018 11:15,PLAINFIELD LAKE DEEP HOLE DUPLICATE INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-1.5M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,2,ND,uS/cm,10,10,,,3,0,405789004,1012500,PFLBLANK090618,9/6/2018 11:15,PLAINFIELD LAKE DEEP HOLE BLANK INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-1.5M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,96,uS/cm,10,10,,,3,1,405789005,1000800,LL090618,9/6/2018 12:37,LONG LAKE DEEP HOLE INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1.5M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,390,uS/cm,10,10,,,3,0,432719004,,LL06 022119,2/21/2019 16:26,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL06 MONITORING WELL,WQ030,32.75F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,526,uS/cm,10,10,,,3,0,432719001,,LL03 022219,2/22/2019 11:02,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL03 MONITORING WELL,WQ030,
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,286,uS/cm,10,10,,,3,0,432719002,,LL02 022219,2/22/2019 10:26,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL02 MONITORING WELL,WQ030,17.2F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,268,uS/cm,10,10,,,3,0,432719003,,LL07 022219,2/22/2019 9:48,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL07 MONITORING WELL,WQ030,18.7F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,613,uS/cm,10,10,,,3,0,432719005,,PFL03 022119,2/21/2019 11:18,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL03 MONITORING WELL,WQ030,34F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,308,uS/cm,10,10,,,3,0,432719006,,PFL07 022119,2/21/2019 10:14,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL07 MONITORING WELL,WQ030,13.09F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,810,uS/cm,10,10,,,3,0,432719007,,PFL02 022119,2/21/2019 13:39,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL02 MONITORING WELL,WQ030,32F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,430,uS/cm,10,10,,,3,0,432719008,,PFL04 022119,2/21/2019 12:16,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL04 MONITORING WELL,WQ030,17.3F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,391,uS/cm,10,10,,,3,0,432719009,1012500,PLAIN 022119,2/21/2019 14:55,DEEP HOLE / INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-2M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,128,uS/cm,10,10,,,3,0,432719010,1000800,LONG 022219,2/22/2019 12:17,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE - WINTER CHEMISTRY,WQ030,0-2M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,293,uS/cm,10,10,,,3,0,442253001,106900,PLEAS 042419,4/24/2019 15:41,DEEP HOLE / INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-2M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,337,uS/cm,10,10,,,3,0,442253002,1012500,PLAIN 042419,4/24/2019 12:57,DEEP HOLE / INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-2M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,104,uS/cm,10,10,,,3,0,442253003,1000800,LONG 042419,4/24/2019 13:57,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-2M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,355,uS/cm,10,10,,,3,0,433206003,,PSNT01 022719,2/27/2019 10:55,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT01 MONITORING WELL,WQ030,23F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,115,uS/cm,10,10,,,3,0,445102001,1000800,LONG 050919,5/9/2019 11:03,DEEP HOLE/INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,298,uS/cm,10,10,,,3,0,445102002,106900,PLESNT 050919,5/9/2019 12:18,DEEP HOLE/INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,345,uS/cm,10,10,,,3,0,445102003,1012500,PLAIN 050919,5/9/2019 9:47,DEEP HOLE/INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,262,uS/cm,10,10,,,3,0,433206001,,PSNT03 022719,2/27/2019 14:29,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT03 MONITORING WELL,WQ030,25F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,318,uS/cm,10,10,,,3,0,433206002,106900,PLEAS 022719,2/27/2019 9:34,DEEP HOLE- INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-2M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,283,uS/cm,10,10,,,3,0,433206004,,PSNT11 022719,2/27/2019 13:40,MID-SCREEN OF WELL/PERISTALTIC PUMP,PSNT11 MONITORING WELL,WQ030,10F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,556,uS/cm,10,10,,,3,0,433206005,,PSNT06 022719,2/27/2019 15:36,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT06 MONITORING WELL,WQ030,20F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,669,uS/cm,10,10,,,3,0,433206006,,PSNT16 022719,2/27/2019 12:31,MID-SCREEN OF WELL/PERISTALTIC PUMP,PSNT16 MONITORING WELL,WQ030,23F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,517,uS/cm,10,10,,,3,0,442376004,,LL09 042319,4/23/2019 14:57,MID SCREEN OF WELL / PERISTALTIC PUMP,LL09 MONITORING WELL,WQ030,23.7F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,520,uS/cm,10,10,,,3,0,442376001,,LL03 042319,4/23/2019 13:11,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL03 MONITORING WELL,WQ030,22.75F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,372,uS/cm,10,10,,,3,0,442376002,,LL06 042319,4/23/2019 15:37,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL06 MONITORING WELL,WQ030,31.1F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,258,uS/cm,10,10,,,3,0,442376003,,LL07 042319,4/23/2019 13:49,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL07 MONITORING WELL,WQ030,27.5F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,771,uS/cm,10,10,,,3,0,442376005,,PFL02 042319,4/23/2019 12:32,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL02 MONITORING WELL,WQ030,32.4F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,605,uS/cm,10,10,,,3,0,442376006,,PFL03 042319,4/23/2019 11:05,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL03 MONITORING WELL,WQ030,34.7F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,569,uS/cm,10,10,,,3,0,442376007,,PFL05 042319,4/23/2019 10:30,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL05 MONITORING WELL,WQ030,24.4F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,728,uS/cm,10,10,,,3,0,442376008,,PFL09 042319,4/23/2019 11:38,MID-SCREEN OF WELL / WATERRA PUMP,PFL09 MONITORING WELL,WQ030,40.8F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,353,uS/cm,10,10,,,3,0,442376009,,PSNT01 042419,4/24/2019 10:54,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT01 MONITORING WELL,WQ030,22.42F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,258,uS/cm,10,10,,,3,0,442376010,,PSNT03 042319,4/23/2019 17:24,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT03 MONITORING WELL,WQ030,24.6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,291,uS/cm,10,10,,,3,0,442376011,,PSNT05 042319,4/23/2019 16:45,MID-SCREEN OF WELL / WATERRA PUMP,PSNT05 MONITORING WELL,WQ030,50.3F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,674,uS/cm,10,10,,,3,0,442376012,,PSNT16 042419,4/24/2019 11:39,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT16 MONITORING WELL,WQ030,31.2F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,666,uS/cm,10,10,,,3,0,453036004,,PSNT16 061919,6/19/2019 14:07,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT16 MONITORING WELL,WQ030,31 F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,333,uS/cm,10,10,,,3,0,453036001,,PSNT01 061919,6/19/2019 13:26,MID-SCREEB OF WELL/ PERISTALTIC PUMP,PSNT01 MONITORING WELL,WQ030,21 F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,275,uS/cm,10,10,,,3,0,453036002,,PSNT03 061919,6/19/2019 15:46,MID-SCREEN OF WELL/ PERSTALTIC PUMP,PSNT03 MONITORING WELL,WQ030,24 F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,243,uS/cm,10,10,,,3,0,453036003,,PSNT05 061919,6/19/2019 14:56,MID-SCREEN OF WELL/ WATERRA PUMP,PSNT05 MONITORING WELL,WQ030,50 F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,788,uS/cm,10,10,,,3,0,453036005,,PFL02 061819,6/18/2019 12:10,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PFL02 MONITORING WELL,WQ030,32 F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,601,uS/cm,10,10,,,3,0,453036006,,PFL03 061819,6/18/2019 11:21,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PFL03 MONITORING WELL,WQ030,33 F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,554,uS/cm,10,10,,,3,0,453036007,,PFL05 061819,6/18/2019 10:22,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL05 MONITORING WELL,WQ030,24 F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,699,uS/cm,10,10,,,3,0,453036008,,PFL09 061919,6/19/2019 10:02,MID-SCREEN OF WELL/ WATERRA PUMP/ MID SCREEN OF WELL,PFL09 MONITORING WELL,WQ030,40 F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,520,uS/cm,10,10,,,3,0,453036012,,LL09 061919,6/19/2019 11:11,MID-SCREEN OF WELL/ PERISTALTIC PUMP,LL09 MONITORING WELL,WQ030,23 F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,500,uS/cm,10,10,,,3,0,453036009,,LL03 061819,6/18/2019 13:26,MID-SCREEN OF WELL/ PERISTALTIC PUMP,LL03 MONITORING WELL,WQ030,22 F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,364,uS/cm,10,10,,,3,0,453036010,,LL06 061919,6/19/2019 11:52,MID-SCREEN OF WELL/ PERISTALTIC PUMP,LL06 MONITORING WELL,WQ030,30 F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,281,uS/cm,10,10,,,3,0,453036011,,LL07 061819,6/18/2019 14:08,MID-SCREEN OF WELL/ PERISTALTIC,LL07 MONITORING WELL,WQ030,27 F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,329,uS/cm,10,10,,,3,0,453036013,1012500,PLAIN 061819,6/18/2019 15:07,DEEP HOLE/ INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6 F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,107,uS/cm,10,10,,,3,0,453036014,1000800,LONG 061819,6/18/2019 16:26,DEEP HOLE/ INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-6 F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,274,uS/cm,10,10,,,3,0,453036015,106900,PLEAS 061819,6/18/2019 18:12,DEEP HOLE/ INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6 F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,324,uS/cm,10,10,,,3,0,449947003,1012500,PFL060419,6/4/2019 9:50,DEEP HOLE/ INETGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6 F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,285,uS/cm,10,10,,,3,0,446819001,106900,PLEAST 052019,5/20/2019 13:04,DEEP HOLE / INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,100,uS/cm,10,10,,,3,0,446819002,1000800,LONG 052019,5/20/2019 10:37,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,329,uS/cm,10,10,,,3,0,446819003,1012500,PLAIN 052019,5/20/2019 9:49,DEEP HOLE / INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,278,uS/cm,10,10,,,3,0,449947001,106900,PSNT060419,6/4/2019 13:43,DEEP HOLE/INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6 F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,104,uS/cm,10,10,,,3,0,449947002,1000800,LL060419,6/4/2019 10:49,DEEP HOLE/ INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-6 F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,104,uS/cm,10,10,,,3,0,455464002,1000800,LONG070319,7/3/2019 11:00,DEEP HOLE/ INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-2 M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,318,uS/cm,10,10,,,3,0,455464003,1012500,PLAIN070319,7/3/2019 10:00,DEEP HOLE/ INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-2 M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,270,uS/cm,10,10,,,3,0,455464001,106900,PLEAS070319,7/3/2019 13:05,,PLEASANT LAKE-DEEP HOLE,WQ030,0-2 M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,271,uS/cm,10,10,,,3,0,457791001,106900,PSNT071619,7/16/2019 13:02,DEEP HOLE/ INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ039,0-6 F
