Sample/Labslip ID,Sample Status,Primary Lab,Sample Collected (Start) Date,Primary Lab Id,Id #,Site Description,Id Point #,Field #,Waterbody ID #,Start Date/Time,End Date/Time,Date Received by Lab,Date Reported by Lab,Account #,Account Description,Program Code,Region,County,County Name,District,Sample Description,Sample Location,Report to Name,Report to Address,"Report to City, State, Zip",Sample Collector,Sample Source,Sample Reason,Project Code,Enforcement Code,Sample Depth,Type of Sample (QC),Check Date,File Batch Seq #,Sample Comment,Processed Batch Seq #,Creation Date,Creation User Id,Last Update Date,Last Update User Id,DNR Parameter Code,DNR Parameter Description,Analyte Code,Result Type,Result value,Result Amt,Units,LOD,LOQ,Lower Reporting Limit,Upper Reporting Limit,Decimal Places,Sig Figs,Lab Comment,NR140 Enforcement Standard,NR140 Preventive Action Limit,Analysis,Result Comment,Analysis ID,Creation Date,Creation User Id,Last Update Date,Last Update User Id
477553002,CORRECTED,Wisconsin State Laboratory of Hygiene,10/22/2019,113133790,703057,,210901196,PLEAS 102219,106900,10/22/2019 12:40,10/22/2019 12:40,10/22/2019 15:03,11/19/2019 14:03,WQ039,Waushara County Lakes Study,FH,4,70,Waushara,,DEEP HOLE/INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,HEINC,,,"MICHAELA KROMREY, JUSTIN CHENEVERT",SU,,CSLC,,0-6F,1,,1210850,,365936,11/19/2019 14:44,LDES_DBL1,11/19/2019 14:44,LDES_DBL1,99717,"CHLOROPHYLL A, FLUORESCENCE (WELSCHMAYER 1994)",CHLA~Chl-a,1,5.37,5.37,ug/L,0.26,0.87,,,2,3,, , ,COMMENTS,,11109835,11/19/2019 14:44,LDES_DBL1,11/19/2019 14:44,LDES_DBL1
463963007,COMPLETE,Wisconsin State Laboratory of Hygiene,8/13/2019,113133790,10052286,,199309368,PFL-09 081319,,8/13/2019 12:19,8/13/2019 12:19,8/15/2019 12:25,9/30/2019 13:23,WQ039,Waushara County Lakes Study,,4,70,Waushara,,MID SCREEN OF WELL/ WATARRA,PFL09 MONITORING WELL,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,42.6 F,1,,1207179,,360806,9/30/2019 14:14,LDES_DBL1,9/30/2019 14:14,LDES_DBL1,918,CALCIUM TOTAL RECOVERABLE,TRICP~7440-70-2,1,243,243,MG/L,1,3,,,0,3,, , ,COMMENTS,,11041931,9/30/2019 14:14,LDES_DBL1,9/30/2019 14:14,LDES_DBL1
463963002,COMPLETE,Wisconsin State Laboratory of Hygiene,8/14/2019,113133790,703057,,199308690,PLEAS 081419,106900,8/14/2019 10:20,8/14/2019 10:20,8/15/2019 12:25,9/30/2019 13:23,WQ039,Waushara County Lakes Study,FH,4,70,Waushara,,DEEP HOLE/ INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,0-6 F,1,,1207179,Analyzed past the 28 days holding time: Method EPA 353.2 analyzed on 09/23/19 1500,360806,9/30/2019 14:14,LDES_DBL1,9/30/2019 14:14,LDES_DBL1,600,NITROGEN TOTAL,TN-W~TN,1,0.632,0.632,MG/L,0.075,0.25,,,3,3,, , ,COMMENTS,,11041886,9/30/2019 14:14,LDES_DBL1,9/30/2019 14:14,LDES_DBL1
475720010,COMPLETE,Wisconsin State Laboratory of Hygiene,10/8/2019,113133790,10052301,,199309236,LL09 100819,,10/8/2019 17:14,10/8/2019 17:14,10/10/2019 15:23,11/12/2019 11:01,WQ039,Waushara County Lakes Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL09 MONITORING WELL,HEINC,,,"MICHAELA KROMREY, JUSTIN CHENEVERT",MW,,CSLS,,24.8F,1,,1210353,,365202,11/12/2019 11:44,LDES_DBL1,11/12/2019 11:44,LDES_DBL1,955,"SILICA, DISSOLVED (MG/L AS SI02)",LACH1SILD~99439-28-8,1,8.64,8.64,MG/L,0.1,0.32,,,2,3,, , ,COMMENTS,,11099681,11/12/2019 11:44,LDES_DBL1,11/12/2019 11:44,LDES_DBL1
475720006,COMPLETE,Wisconsin State Laboratory of Hygiene,10/9/2019,113133790,10051670,,199309266,LL06 100919,,10/9/2019 9:42,10/9/2019 9:42,10/10/2019 15:23,11/12/2019 11:01,WQ039,Waushara County Lakes Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL06 MONITORING WELL,HEINC,,,"MICHAELA KROMREY, JUSTIN CHENEVERT",MW,,CSLS,,31.2F,1,,1210353,,365202,11/12/2019 11:44,LDES_DBL1,11/12/2019 11:44,LDES_DBL1,403,PH LAB,CPA-TR~pH,1,7.9,7.9,SU,,,,,2,3,, , ,COMMENTS,,11099648,11/12/2019 11:44,LDES_DBL1,11/12/2019 11:44,LDES_DBL1
463963006,COMPLETE,Wisconsin State Laboratory of Hygiene,8/13/2019,113133790,10052284,,199309380,PFL-05 081319,,8/13/2019 10:30,8/13/2019 10:30,8/15/2019 12:25,9/30/2019 13:23,WQ039,Waushara County Lakes Study,,4,70,Waushara,,MID-SCREEN OF WELL/ PERISTALTIC OUMP,PFL05 MONITORING WELL,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,24.2 F,1,,1207179,,360806,9/30/2019 14:14,LDES_DBL1,9/30/2019 14:14,LDES_DBL1,945,SULFATE TOTAL,LACH-SO4~18785-72-3,3,6.97,6.97,MG/L,2.3,7.7,,,2,3,,250 MG/L,125 MG/L,COMMENTS,MATRIX SPIKE QC EXCEEDED.,11041925,9/30/2019 14:14,LDES_DBL1,9/30/2019 14:14,LDES_DBL1
463963006,COMPLETE,Wisconsin State Laboratory of Hygiene,8/13/2019,113133790,10052284,,199309380,PFL-05 081319,,8/13/2019 10:30,8/13/2019 10:30,8/15/2019 12:25,9/30/2019 13:23,WQ039,Waushara County Lakes Study,,4,70,Waushara,,MID-SCREEN OF WELL/ PERISTALTIC OUMP,PFL05 MONITORING WELL,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,24.2 F,1,,1207179,,360806,9/30/2019 14:14,LDES_DBL1,9/30/2019 14:14,LDES_DBL1,665,PHOSPHORUS TOTAL ,LACH-TPL~7723-14-0,3,0.0132,0.0132,MG/L,0.008,0.027,,,4,3,, , ,COMMENTS,,11041928,9/30/2019 14:14,LDES_DBL1,9/30/2019 14:14,LDES_DBL1
484554003,COMPLETE,Wisconsin State Laboratory of Hygiene,12/5/2019,113133790,10052290,,199309324,PSNT05 120519,,12/5/2019 10:38,12/5/2019 10:38,12/5/2019 13:53,1/23/2020 8:21,WQ039,Waushara County Lakes Study,,4,70,Waushara,,MID-SCREEN OF WELL/ WATERRA PUMP,PSNT05 MONITORING WELL,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",MW,,CSLS,,47.4F,1,,1214114,,372718,1/23/2020 9:14,LDES_DBL1,1/23/2020 9:14,LDES_DBL1,410,ALKALINITY TOTAL CACO3,CPA-TR~ALK,1,166,166,MG/L,20,20,,,0,3,, , ,COMMENTS,,11177625,1/23/2020 9:14,LDES_DBL1,1/23/2020 9:14,LDES_DBL1
484554003,COMPLETE,Wisconsin State Laboratory of Hygiene,12/5/2019,113133790,10052290,,199309324,PSNT05 120519,,12/5/2019 10:38,12/5/2019 10:38,12/5/2019 13:53,1/23/2020 8:21,WQ039,Waushara County Lakes Study,,4,70,Waushara,,MID-SCREEN OF WELL/ WATERRA PUMP,PSNT05 MONITORING WELL,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",MW,,CSLS,,47.4F,1,,1214114,,372718,1/23/2020 9:14,LDES_DBL1,1/23/2020 9:14,LDES_DBL1,403,PH LAB,CPA-TR~pH,1,7.71,7.71,SU,,,,,2,3,, , ,COMMENTS,,11177625,1/23/2020 9:14,LDES_DBL1,1/23/2020 9:14,LDES_DBL1
475720005,COMPLETE,Wisconsin State Laboratory of Hygiene,10/9/2019,113133790,10051671,,199309253,LL07 100919,,10/9/2019 9:05,10/9/2019 9:05,10/10/2019 15:23,11/12/2019 11:01,WQ039,Waushara County Lakes Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL07 MONITORING WELL,HEINC,,,JUSTIN CHENEVERT,MW,,CSLS,,27.7F,1,,1210353,,365202,11/12/2019 11:44,LDES_DBL1,11/12/2019 11:44,LDES_DBL1,923,SODIUM TOTAL RECOVERABLE,TRICP~7440-23-5,1,1.08,1.08,MG/L,0.2,0.6,,,2,3,, , ,COMMENTS,,11099643,11/12/2019 11:44,LDES_DBL1,11/12/2019 11:44,LDES_DBL1
482964001,COMPLETE,Wisconsin State Laboratory of Hygiene,11/21/2019,113133790,703032,,199290342,LONG 112119,1000800,11/21/2019 12:38,11/21/2019 12:38,11/22/2019 10:51,12/6/2019 11:40,WQ039,Waushara County Lakes Study,,4,70,Waushara,,DEEP HOLE/ INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,HEINC,,,MICHAELA KROMREY AND JUSTIN CHENEVERT,SU,,CSLS,,0-6F,1,,1211860,,367697,12/6/2019 12:44,LDES_DBL1,12/6/2019 12:44,LDES_DBL1,899,HARDNESS TOTAL RECOVERABLE CALCULATION,TRICP~000-01-5,1,58.5,58.5,MG/L,0.66,2,,,1,3,, , ,COMMENTS,,11131758,12/6/2019 12:44,LDES_DBL1,12/6/2019 12:44,LDES_DBL1
484554010,COMPLETE,Wisconsin State Laboratory of Hygiene,12/4/2019,113133790,10051664,,199309384,PFL03 120419,,12/4/2019 10:49,12/4/2019 10:49,12/5/2019 13:53,1/23/2020 8:21,WQ039,Waushara County Lakes Study,,4,70,Waushara,,PERISTALTIC PUMP/ MID SCREEN OF WELL,PFL03 MONITORING WELL,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",MW,,CSLS,,33.7,1,,1214114,,372718,1/23/2020 9:14,LDES_DBL1,1/23/2020 9:14,LDES_DBL1,945,SULFATE TOTAL,LACH-SO4~18785-72-3,3,7.16,7.16,MG/L,3.81,12.7,,,2,3,,250 MG/L,125 MG/L,COMMENTS,,11177684,1/23/2020 9:14,LDES_DBL1,1/23/2020 9:14,LDES_DBL1
484554007,COMPLETE,Wisconsin State Laboratory of Hygiene,12/4/2019,113133790,10051669,,199309287,LL03 120419,,12/4/2019 12:44,12/4/2019 12:44,12/5/2019 13:53,1/23/2020 8:21,WQ039,Waushara County Lakes Study,,4,70,Waushara,,PERISTALTIC PUMP/ MID-SCREEN OF WELL,LL03 MONITORING WELL,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",MW,,CSLS,,23.0F,1,,1214114,,372718,1/23/2020 9:14,LDES_DBL1,1/23/2020 9:14,LDES_DBL1,940,CHLORIDE,LACH-CL~16887-00-6,3,1.58,1.58,MG/L,0.93,3.09,,,2,3,,250 MG/L,125 MG/L,COMMENTS,,11177660,1/23/2020 9:14,LDES_DBL1,1/23/2020 9:14,LDES_DBL1
463963014,COMPLETE,Wisconsin State Laboratory of Hygiene,8/13/2019,113133790,10051671,,199309249,LL07 081319,,8/13/2019 17:00,8/13/2019 17:00,8/15/2019 12:25,9/30/2019 13:23,WQ039,Waushara County Lakes Study,,4,70,Waushara,,MID SCREEN OF WELL/ PERISTALTIC PUMP,LL07 MONITORING WELL,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,27.7 F,1,,1207179,,360806,9/30/2019 14:14,LDES_DBL1,9/30/2019 14:14,LDES_DBL1,410,ALKALINITY TOTAL CACO3,CPA-TR~ALK,1,129,129,MG/L,20,20,,,0,3,, , ,COMMENTS,,11041989,9/30/2019 14:14,LDES_DBL1,9/30/2019 14:14,LDES_DBL1
463963014,COMPLETE,Wisconsin State Laboratory of Hygiene,8/13/2019,113133790,10051671,,199309249,LL07 081319,,8/13/2019 17:00,8/13/2019 17:00,8/15/2019 12:25,9/30/2019 13:23,WQ039,Waushara County Lakes Study,,4,70,Waushara,,MID SCREEN OF WELL/ PERISTALTIC PUMP,LL07 MONITORING WELL,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,27.7 F,1,,1207179,,360806,9/30/2019 14:14,LDES_DBL1,9/30/2019 14:14,LDES_DBL1,403,PH LAB,CPA-TR~pH,1,8.01,8.01,SU,,,,,2,3,, , ,COMMENTS,,11041989,9/30/2019 14:14,LDES_DBL1,9/30/2019 14:14,LDES_DBL1
469412001,COMPLETE,Wisconsin State Laboratory of Hygiene,9/10/2019,113133790,703032,,199308589,LONG091019,1000800,9/10/2019 16:18,9/10/2019 16:18,9/11/2019 16:20,9/27/2019 14:40,WQ039,Waushara County Lakes Study,,4,70,Waushara,,DEEP HOLE/INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,HEINC,,,"JUSTIN CHENEVERT, KATIE HEIN",SU,,CSLS,,0-6F,1,,1207089,,360517,9/27/2019 15:44,LDES_DBL1,9/27/2019 15:44,LDES_DBL1,921,MAGNESIUM TOTAL RECOVERABLE,TRICP~7439-95-4,1,6.58,6.58,MG/L,0.1,0.3,,,2,3,,.05 UG/L,.025 UG/L,COMMENTS,,11040006,9/27/2019 15:44,LDES_DBL1,9/27/2019 15:44,LDES_DBL1
463963014,COMPLETE,Wisconsin State Laboratory of Hygiene,8/13/2019,113133790,10051671,,199309249,LL07 081319,,8/13/2019 17:00,8/13/2019 17:00,8/15/2019 12:25,9/30/2019 13:23,WQ039,Waushara County Lakes Study,,4,70,Waushara,,MID SCREEN OF WELL/ PERISTALTIC PUMP,LL07 MONITORING WELL,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,27.7 F,1,,1207179,,360806,9/30/2019 14:14,LDES_DBL1,9/30/2019 14:14,LDES_DBL1,980,IRON TOTAL RECOVERABLE,TRICP~7439-89-6,3,0.131,0.131,MG/L,0.1,0.3,,,3,3,,.3 MG/L,.15 MG/L,COMMENTS,,11041995,9/30/2019 14:14,LDES_DBL1,9/30/2019 14:14,LDES_DBL1
463963001,COMPLETE,Wisconsin State Laboratory of Hygiene,8/13/2019,113133790,703032,,199308686,LONG 081319,1000800,8/13/2019 15:13,8/13/2019 15:13,8/15/2019 12:25,9/30/2019 13:23,WQ039,Waushara County Lakes Study,,4,70,Waushara,,DEEP HOLE INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,0-6 F,1,,1207179,Analyzed past the 28 days holding time: Method EPA 353.2 analyzed on 09/23/19 1500,360806,9/30/2019 14:14,LDES_DBL1,9/30/2019 14:14,LDES_DBL1,99717,"CHLOROPHYLL A, FLUORESCENCE (WELSCHMAYER 1994)",CHLA~Chl-a,1,15.9,15.9,ug/L,0.26,0.87,,,1,3,, , ,COMMENTS,,11041875,9/30/2019 14:14,LDES_DBL1,9/30/2019 14:14,LDES_DBL1
463963001,COMPLETE,Wisconsin State Laboratory of Hygiene,8/13/2019,113133790,703032,,199308686,LONG 081319,1000800,8/13/2019 15:13,8/13/2019 15:13,8/15/2019 12:25,9/30/2019 13:23,WQ039,Waushara County Lakes Study,,4,70,Waushara,,DEEP HOLE INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,0-6 F,1,,1207179,Analyzed past the 28 days holding time: Method EPA 353.2 analyzed on 09/23/19 1500,360806,9/30/2019 14:14,LDES_DBL1,9/30/2019 14:14,LDES_DBL1,403,PH LAB,CPA-TR~pH,1,7.67,7.67,SU,,,,,2,3,, , ,COMMENTS,,11041873,9/30/2019 14:14,LDES_DBL1,9/30/2019 14:14,LDES_DBL1
477553001,CORRECTED,Wisconsin State Laboratory of Hygiene,10/22/2019,113133790,10050786,,210901149,PLAIN 102219,1012500,10/22/2019 9:47,10/22/2019 9:47,10/22/2019 15:03,11/19/2019 14:03,WQ039,Waushara County Lakes Study,,4,70,Waushara,,DEEP HOLE/INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,HEINC,,,"MICHAELA KROMREY, JUSTIN CHENEVERT",SU,,CSLS,,0-6F,1,,1210850,,365936,11/19/2019 14:44,LDES_DBL1,11/19/2019 14:44,LDES_DBL1,1104,"ALUMINUM,TOTAL RECOVERABLE",TRICP~7429-90-5,2,ND,,ug/L,10,30,,,0,3,,200 UG/L, ,COMMENTS,,11109827,11/19/2019 14:44,LDES_DBL1,11/19/2019 14:44,LDES_DBL1
484554007,COMPLETE,Wisconsin State Laboratory of Hygiene,12/4/2019,113133790,10051669,,199309287,LL03 120419,,12/4/2019 12:44,12/4/2019 12:44,12/5/2019 13:53,1/23/2020 8:21,WQ039,Waushara County Lakes Study,,4,70,Waushara,,PERISTALTIC PUMP/ MID-SCREEN OF WELL,LL03 MONITORING WELL,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",MW,,CSLS,,23.0F,1,,1214114,,372718,1/23/2020 9:14,LDES_DBL1,1/23/2020 9:14,LDES_DBL1,665,PHOSPHORUS TOTAL ,LACH-TPL~7723-14-0,3,0.0186,0.0186,MG/L,0.008,0.027,,,4,3,, , ,COMMENTS,,11177662,1/23/2020 9:14,LDES_DBL1,1/23/2020 9:14,LDES_DBL1
475720010,COMPLETE,Wisconsin State Laboratory of Hygiene,10/8/2019,113133790,10052301,,199309236,LL09 100819,,10/8/2019 17:14,10/8/2019 17:14,10/10/2019 15:23,11/12/2019 11:01,WQ039,Waushara County Lakes Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL09 MONITORING WELL,HEINC,,,"MICHAELA KROMREY, JUSTIN CHENEVERT",MW,,CSLS,,24.8F,1,,1210353,,365202,11/12/2019 11:44,LDES_DBL1,11/12/2019 11:44,LDES_DBL1,1104,"ALUMINUM,TOTAL RECOVERABLE",TRICP~7429-90-5,1,63.3,63.3,ug/L,10,30,,,1,3,,200 UG/L, ,COMMENTS,,11099679,11/12/2019 11:44,LDES_DBL1,11/12/2019 11:44,LDES_DBL1
463963008,COMPLETE,Wisconsin State Laboratory of Hygiene,8/14/2019,113133790,10051672,,199309356,PSNT-01 081419,,8/14/2019 11:25,8/14/2019 11:25,8/15/2019 12:25,9/30/2019 13:23,WQ039,Waushara County Lakes Study,,4,70,Waushara,,MID SCREEN OF WELL/ PERISTALTIC PUMP,PSNT01 MONITORING WELL,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,22.4 F,1,,1207179,,360806,9/30/2019 14:14,LDES_DBL1,9/30/2019 14:14,LDES_DBL1,1104,"ALUMINUM,TOTAL RECOVERABLE",TRICP~7429-90-5,1,380,380,ug/L,10,30,,,0,3,,200 UG/L, ,COMMENTS,,11041943,9/30/2019 14:14,LDES_DBL1,9/30/2019 14:14,LDES_DBL1
460788002,COMPLETE,Wisconsin State Laboratory of Hygiene,7/31/2019,113133790,703032,,199290334,LONG073119,1000800,7/31/2019,7/31/2019 11:37,8/1/2019 11:03,8/8/2019 17:00,WQ039,Waushara County Lakes Study,,4,70,Waushara,,DEEP HOLE/ INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,HEINC,,,"J. CHENERET, A. ERNST",SU,,CSLS,,0-2 F,1,,1202957,,355329,8/8/2019 17:44,LDES_DBL1,8/8/2019 17:44,LDES_DBL1,921,MAGNESIUM TOTAL RECOVERABLE,TRICP~7439-95-4,1,6.53,6.53,MG/L,0.1,0.3,,,2,3,,.05 UG/L,.025 UG/L,COMMENTS,,10971425,8/8/2019 17:44,LDES_DBL1,8/8/2019 17:44,LDES_DBL1
484554011,COMPLETE,Wisconsin State Laboratory of Hygiene,12/4/2019,113133790,10052284,,199309372,PFL05 120419,,12/4/2019 10:15,12/4/2019 10:15,12/5/2019 13:53,1/23/2020 8:21,WQ039,Waushara County Lakes Study,,4,70,Waushara,,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PFL05 MONITORING WELL,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",MW,,CSLS,,24.4F,1,,1214114,,372718,1/23/2020 9:14,LDES_DBL1,1/23/2020 9:14,LDES_DBL1,631,NITROGEN NO3+NO2 DISS (AS N),LACH-NOXD~14797-55-8NOX,3,0.0428,0.0428,MG/L,0.036,0.12,,,4,3,,10 MG/L,2 MG/L,COMMENTS,,11177688,1/23/2020 9:14,LDES_DBL1,1/23/2020 9:14,LDES_DBL1
480061002,COMPLETE,Wisconsin State Laboratory of Hygiene,11/5/2019,113133790,703032,,199290338,LONG 110519,1000800,11/5/2019 12:05,11/5/2019 12:05,11/6/2019 13:07,11/19/2019 16:00,WQ039,Waushara County Lakes Study,,4,70,Waushara,,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,HEINC,,,MICHAELA KROMREY / JUSTIN CHENEVERT,SU,,CSLS,,0-6F,1,,1210870,,365946,11/19/2019 16:44,LDES_DBL1,11/19/2019 16:44,LDES_DBL1,899,HARDNESS TOTAL RECOVERABLE CALCULATION,TRICP~000-01-5,1,56.2,56.2,MG/L,0.66,2,,,1,3,, , ,COMMENTS,,11110242,11/19/2019 16:44,LDES_DBL1,11/19/2019 16:44,LDES_DBL1
457791001,COMPLETE,Wisconsin State Laboratory of Hygiene,7/16/2019,113133790,703057,,199308612,PSNT071619,106900,7/16/2019 13:02,7/16/2019 13:02,7/16/2019 15:19,9/16/2019 10:42,WQ039,Waushara County Lakes Study,FH,4,70,Waushara,,DEEP HOLE/ INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,HEINC,,,"J. CHENEVERT, A. ERNST",SU,,CSLS,,0-6 F,1,,1205906,,359340,9/16/2019 11:44,LDES_DBL1,9/16/2019 11:44,LDES_DBL1,95,"CONDUCTIVITY, UMHOS/CM @ 25C",CPA-TR~COND,1,271,271,uS/cm,10,10,,,0,3,, , ,COMMENTS,,11020648,9/16/2019 11:44,LDES_DBL1,9/16/2019 11:44,LDES_DBL1
475720007,COMPLETE,Wisconsin State Laboratory of Hygiene,10/8/2019,113133790,10051669,,199309291,LL03 100819,,10/8/2019 16:10,10/8/2019 16:10,10/10/2019 15:23,11/12/2019 11:01,WQ039,Waushara County Lakes Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL03 MONITORING WELL,HEINC,,,JUSTIN CHENEVERT,MW,,CSLS,,22.7F,1,,1210353,,365202,11/12/2019 11:44,LDES_DBL1,11/12/2019 11:44,LDES_DBL1,1123,"MANGANESE, TOTAL RECOVERABLE",TRICP~7439-96-5,1,4.01,4.01,ug/L,1,3,,,2,3,,300 UG/L,50 UG/L,COMMENTS,,11099652,11/12/2019 11:44,LDES_DBL1,11/12/2019 11:44,LDES_DBL1
463963002,COMPLETE,Wisconsin State Laboratory of Hygiene,8/14/2019,113133790,703057,,199308690,PLEAS 081419,106900,8/14/2019 10:20,8/14/2019 10:20,8/15/2019 12:25,9/30/2019 13:23,WQ039,Waushara County Lakes Study,FH,4,70,Waushara,,DEEP HOLE/ INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,0-6 F,1,,1207179,Analyzed past the 28 days holding time: Method EPA 353.2 analyzed on 09/23/19 1500,360806,9/30/2019 14:14,LDES_DBL1,9/30/2019 14:14,LDES_DBL1,665,PHOSPHORUS TOTAL ,LACH-TPL~7723-14-0,3,0.0125,0.0125,MG/L,0.008,0.027,,,4,3,, , ,COMMENTS,,11041890,9/30/2019 14:14,LDES_DBL1,9/30/2019 14:14,LDES_DBL1
466309005,COMPLETE,Wisconsin State Laboratory of Hygiene,8/27/2019,113133790,703057,,199307799,PLEAS082719,106900,8/27/2019 2:56,8/27/2019 2:56,8/28/2019 11:20,9/30/2019 11:40,WQ039,Waushara County Lakes Study,FH,4,70,Waushara,,DEEP HOLE / INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,HEINC,,,"JCHEMVERT, AERNST",SU,,CSLS,,0-6F,1,,1207173,"Analyzed past the 14 days holding time: Method SM2510B,EPA150.1,SM2320B analyzed on 09/13/19 1235",360799,9/30/2019 12:44,LDES_DBL1,9/30/2019 12:44,LDES_DBL1,403,PH LAB,CPA-TR~pH,1,8.67,8.67,SU,,,,,2,3,Analyzed past the 14 days holding time., , ,COMMENTS,,11041290,9/30/2019 12:44,LDES_DBL1,9/30/2019 12:44,LDES_DBL1
482613009,COMPLETE,Wisconsin State Laboratory of Hygiene,11/19/2019,113133790,10052446,,215881572,LL018 111919,,11/19/2019 14:23,11/19/2019 14:23,11/20/2019 15:55,12/20/2019 16:40,WQ039,Waushara County Lakes Study,,4,70,Waushara,,MID-SCREEN OF WELL/ WATERRA PUMP,LL01B MONITORING WELL,HEINC,,,MICHAELA KROMREY,MW,,CSLS,,51F,1,,1212823,,369183,12/20/2019 17:44,LDES_DBL1,12/20/2019 17:44,LDES_DBL1,940,CHLORIDE,LACH-CL~16887-00-6,1,9.33,9.33,MG/L,1,3.2,,,2,3,,250 MG/L,125 MG/L,COMMENTS,,11153525,12/20/2019 17:44,LDES_DBL1,12/20/2019 17:44,LDES_DBL1
480061001,COMPLETE,Wisconsin State Laboratory of Hygiene,11/5/2019,113133790,10050786,,199307918,PLAIN 110519,1012500,11/5/2019 11:10,11/5/2019 11:10,11/6/2019 13:07,11/19/2019 16:00,WQ039,Waushara County Lakes Study,,4,70,Waushara,,DEEP HOLE / INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,HEINC,,,"KROMREY, MICHAELA",SU,,CSLS,,0-6F,1,,1210870,,365946,11/19/2019 16:44,LDES_DBL1,11/19/2019 16:44,LDES_DBL1,403,PH LAB,CPA-TR~pH,1,8.07,8.07,SU,,,,,2,3,, , ,COMMENTS,,11110239,11/19/2019 16:44,LDES_DBL1,11/19/2019 16:44,LDES_DBL1
473089003,COMPLETE,Wisconsin State Laboratory of Hygiene,9/26/2019,113133790,10050786,,199307914,PLAIN092619,1012500,9/26/2019 10:22,9/26/2019 10:22,9/27/2019 13:41,10/18/2019 10:20,WQ039,Waushara County Lakes Study,,4,70,Waushara,,DEEP HOLE/ INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,HEINC,,,JUSTIN CHENEVERT MICHAELA KROMNEY,SU,,CSLS,,0-6F,1,,1208731,,362670,10/18/2019 11:14,LDES_DBL1,10/18/2019 11:14,LDES_DBL1,921,MAGNESIUM TOTAL RECOVERABLE,TRICP~7439-95-4,1,17.1,17.1,MG/L,0.1,0.3,,,1,3,,.05 UG/L,.025 UG/L,COMMENTS,,11069448,10/18/2019 11:14,LDES_DBL1,10/18/2019 11:14,LDES_DBL1
484554010,COMPLETE,Wisconsin State Laboratory of Hygiene,12/4/2019,113133790,10051664,,199309384,PFL03 120419,,12/4/2019 10:49,12/4/2019 10:49,12/5/2019 13:53,1/23/2020 8:21,WQ039,Waushara County Lakes Study,,4,70,Waushara,,PERISTALTIC PUMP/ MID SCREEN OF WELL,PFL03 MONITORING WELL,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",MW,,CSLS,,33.7,1,,1214114,,372718,1/23/2020 9:14,LDES_DBL1,1/23/2020 9:14,LDES_DBL1,95,"CONDUCTIVITY, UMHOS/CM @ 25C",CPA-TR~COND,1,552,552,uS/cm,10,10,,,0,3,, , ,COMMENTS,,11177680,1/23/2020 9:14,LDES_DBL1,1/23/2020 9:14,LDES_DBL1
